1 C 4 13 14 15 2
2 C 4 1 16 17 3
3 C 3 11 2 4
4 C 3 3 5 7
5 C 4 18 19 4 6
6 C 4 20 21 22 5
7 C 3 4 8 9
8 O 1 7
9 O 2 10 7
10 C 4 23 24 25 9
11 C 4 12 26 27 3
12 C 4 11 28 29 30
13 H 1 1
14 H 1 1
15 H 1 1
16 H 1 2
17 H 1 2
18 H 1 5
19 H 1 5
20 H 1 6
21 H 1 6
22 H 1 6
23 H 1 10
24 H 1 10
25 H 1 10
26 H 1 11
27 H 1 11
28 H 1 12
29 H 1 12
30 H 1 12
