1 C 4 2 5 6 7
2 C 3 1 3 4
3 O 1 2
4 O 2 2 8
5 H 1 1
6 H 1 1
7 H 1 1
8 H 1 4
9 C 4 10 12 13 14
10 C 4 11 15 16 9
11 O 2 10 17
12 H 1 9
13 H 1 9
14 H 1 9
15 H 1 10
16 H 1 10
17 H 1 11
