1 C 3 10 2 6
2 C 3 1 12 3
3 C 3 13 2 4
4 C 3 3 5 9
5 C 3 4 6 7
6 C 3 1 11 5
7 C 3 16 5 8
8 C 3 14 7 9
9 N 3 15 4 8
10 H 1 1
11 H 1 6
12 H 1 2
13 H 1 3
14 H 1 8
15 H 1 9
16 C 4 17 18 19 7
17 C 4 16 20 21 22
18 H 1 16
19 H 1 16
20 N 3 17 23 29
21 H 1 17
22 H 1 17
23 C 3 20 24 25
24 C 4 23 26 27 28
25 Cl 1 23
26 H 1 24
27 H 1 24
28 H 1 24
29 H 1 20
