1 C 4 2 7 8 9
2 O 2 1 3
3 C 3 2 4 5
4 O 1 3
5 C 3 10 3 6
6 C 3 11 12 5
7 H 1 1
8 H 1 1
9 H 1 1
10 H 1 5
11 H 1 6
12 H 1 6
