1 C 4 2 6 7 8
2 C 4 1 10 3 9
3 C 3 11 2 4
4 C 3 12 3 5
5 C 3 13 4 6
6 C 3 1 14 5
7 H 1 1
8 H 1 1
9 H 1 2
10 H 1 2
11 H 1 3
12 H 1 4
13 H 1 5
14 H 1 6
15 C 4 16 21 22 23
16 O 2 15 17
17 C 3 16 18 19
18 O 1 17
19 C 3 17 20 24
20 C 3 19 25 26
21 H 1 15
22 H 1 15
23 H 1 15
24 H 1 19
25 H 1 20
26 H 1 20
