1 C 3 2 3 8
2 C 3 1 4 9
3 C 3 1 6 7
4 C 3 10 2 5
5 C 3 28 4 6
6 C 3 3 31 5
7 H 1 3
8 H 1 1
9 H 1 2
10 C 4 12 13 14 4
11 C 4 23 28 35 36
12 H 1 10
13 C 4 10 15 16 17
14 H 1 10
15 H 1 13
16 N 3 13 19 20
17 H 1 13
18 C 4 21 23 24 25
19 H 1 16
20 H 1 16
21 O 2 18 22
22 H 1 21
23 C 4 11 18 26 27
24 H 1 18
25 H 1 18
26 H 1 23
27 H 1 23
28 C 3 11 29 5
29 C 3 28 30 34
30 C 3 29 31 32
31 C 3 30 33 6
32 H 1 30
33 H 1 31
34 H 1 29
35 H 1 11
36 H 1 11
