 1 C 4 10 11 2 9 
 2 O 2 1 3 
 3 C 4 12 13 2 4 
 4 C 4 14 15 3 5 
 5 O 2 4 6 
 6 C 4 5 7 8 19 
 7 O 1 6 
 8 C 4 16 17 18 6 
 9 H 1 1 
 10 H 1 1 
 11 H 1 1 
 12 H 1 3 
 13 H 1 3 
 14 H 1 4 
 15 H 1 4 
 16 H 1 8 
 17 H 1 8 
 18 H 1 8 
 19 O 3 6 20 21 
 20 H 1 19 
 21 H 2 19 22 
 22 O 2 21 23 
 23 H 1 22 
